Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Anticancer,1545,OTHER,Silence Therapeutics plc,22356,Tanzania,TZ,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,2003-05-06 00:00:00,DX,3,Respiratory disease,711
Systemic antipsoriatic product,15184,OTHER,Silence Therapeutics plc,22356,Tanzania,TZ,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,2003-05-06 00:00:00,DX,3,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Antimicrobial,1593,OTHER,Silence Therapeutics plc,22356,Nigeria,NG,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Cytokine release modulator,1291,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Discontinued,1998-03-01 00:00:00,DX,3,Respiratory disease,711
Antiviral,991,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Anticancer,1545,OTHER,Silence Therapeutics plc,22356,Zambia,ZM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Antibacterial,1594,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 3 Clinical,1997-10-13 00:00:00,C3,10,Respiratory disease,711
Cytokine release modulator,1291,OTHER,Silence Therapeutics plc,22356,Nigeria,NG,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,Silence Therapeutics plc,22356,Nigeria,NG,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Cytokine release modulator,1291,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,Silence Therapeutics plc,22356,Gambia,GM,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,Silence Therapeutics plc,22356,Kuwait,KW,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Inactivated bacterial vaccine,12366,OTHER,Silence Therapeutics plc,22356,Kuwait,KW,SRL-172,11115,Biological,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2003-05-07 00:00:00,Silence Therapeutics plc,22356,Phase 2 Clinical,1995-10-12 00:00:00,C2,9,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,Indiana University,20593,US,US,"dihydrofolate reductase inhibitors, Duquesne/Indiana",12146,Chemical,Discovery,No Development Reported,NDR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-04 00:00:00,Indiana University,20593,No Development Reported,2011-01-04 00:00:00,NDR,2,Respiratory disease,711
Fungicide,1748,LOCAL_AND_MAJOR,Indiana University,20593,US,US,"dihydrofolate reductase inhibitors, Duquesne/Indiana",12146,Chemical,Discovery,No Development Reported,NDR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-04 00:00:00,Indiana University,20593,No Development Reported,2011-01-04 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Indiana University,20593,US,US,"dihydrofolate reductase inhibitors, Duquesne/Indiana",12146,Chemical,Discovery,No Development Reported,NDR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-04 00:00:00,Indiana University,20593,No Development Reported,2011-01-04 00:00:00,NDR,2,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,Indiana University,20593,US,US,"dihydrofolate reductase inhibitors, Duquesne/Indiana",12146,Chemical,Discovery,No Development Reported,NDR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-04 00:00:00,Indiana University,20593,Discovery,2003-03-30 00:00:00,DR,6,Respiratory disease,711
Ribosome binding agent,463,LOCAL_AND_MAJOR,PathoGenesis Ltd,24982,US,US,"tobramycin (nebulized), Novartis",11232,Chemical,Launched,No Development Reported,NDR,L,Mycobacterium tuberculosis infection,221,true,2013-01-09 00:00:00,Novartis AG,23137,Discovery,1996-05-01 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,PathoGenesis Ltd,24982,US,US,"tobramycin (nebulized), Novartis",11232,Chemical,Launched,No Development Reported,NDR,L,Mycobacterium tuberculosis infection,221,true,2013-01-09 00:00:00,Novartis AG,23137,Discovery,1996-05-01 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Whitehead Institute for Biomedical Research,20939,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Whitehead Institute for Biomedical Research,20939,Discovery,1996-04-18 00:00:00,DR,6,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,Whitehead Institute for Biomedical Research,20939,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Whitehead Institute for Biomedical Research,20939,Discovery,1996-04-18 00:00:00,DR,6,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,Trustees of Health & Hospitals of The City of Boston,21398,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Trustees of Health & Hospitals of The City of Boston,21398,No Development Reported,2001-08-24 00:00:00,NDR,2,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,Trustees of Health & Hospitals of The City of Boston,21398,US,US,"vaccine (BCG), Connaught/Whitehead",12124,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-08-24 00:00:00,Trustees of Health & Hospitals of The City of Boston,21398,Discovery,1996-04-18 00:00:00,DR,6,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,Duquesne University,20569,US,US,"dihydrofolate reductase inhibitors, Duquesne/Indiana",12146,Chemical,Discovery,No Development Reported,NDR,DR,Mycobacterium tuberculosis infection,221,true,2011-01-04 00:00:00,Duquesne University,20569,Discovery,2003-03-30 00:00:00,DR,6,Respiratory disease,711
Topoisomerase IV inhibitor,9320,OTHER,The Global Alliance for TB Drug Development,29411,Haiti,HT,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,OTHER,The Global Alliance for TB Drug Development,29411,Peru,PE,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2014-10-14 00:00:00,DR,6,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,OTHER,The Global Alliance for TB Drug Development,29411,Malaysia,MY,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Phase 3 Clinical,2014-08-04 00:00:00,C3,10,Respiratory disease,711
DNA gyrase inhibitor,431,OTHER,The Global Alliance for TB Drug Development,29411,Africa,X0,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Phase 3 Clinical,2007-11-08 00:00:00,C3,10,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,OTHER,The Global Alliance for TB Drug Development,29411,Africa,X0,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Phase 3 Clinical,2007-11-08 00:00:00,C3,10,Respiratory disease,711
Bacterial nucleic acid synthesis inhibitor,3984,OTHER,The Global Alliance for TB Drug Development,29411,World,WO,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,The Global Alliance for TB Drug Development,29411,Phase 2 Clinical,2005-10-17 00:00:00,C2,9,Respiratory disease,711
Topoisomerase IV inhibitor,9320,OTHER,Bayer AG,14455,China,CN,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,Bayer AG,14455,Phase 3 Clinical,2011-10-19 00:00:00,C3,10,Respiratory disease,711
DNA gyrase inhibitor,431,OTHER,Bayer AG,14455,China,CN,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,Bayer AG,14455,Phase 3 Clinical,2011-10-19 00:00:00,C3,10,Respiratory disease,711
Topoisomerase IV inhibitor,9320,OTHER,Bayer AG,14455,Spain,ES,moxifloxacin,12978,Chemical,Launched,Phase 3 Clinical,C3,L,Mycobacterium tuberculosis infection,221,true,2015-02-10 00:00:00,Bayer AG,14455,Phase 2 Clinical,2005-10-17 00:00:00,C2,9,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Hoechst Marion Roussel Inc,25224,US,US,rifapentine,15102,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-12-02 00:00:00,Sanofi,1009547,Launched,1998-10-31 00:00:00,L,13,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Hoechst Marion Roussel Inc,25224,US,US,rifapentine,15102,Chemical,Launched,Launched,L,L,Mycobacterium tuberculosis infection,221,true,2014-12-02 00:00:00,Sanofi,1009547,Phase 3 Clinical,1997-05-08 17:17:42,C3,10,Respiratory disease,711
DNA synthesis inhibitor,140,LOCAL_AND_MAJOR,Harbor Therapeutics Inc,24345,US,US,PP-29,15867,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2003-07-02 00:00:00,Harbor Therapeutics Inc,24345,No Development Reported,2003-07-02 00:00:00,NDR,2,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,Harbor Therapeutics Inc,24345,US,US,PP-29,15867,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2003-07-02 00:00:00,Harbor Therapeutics Inc,24345,Discovery,1997-03-01 00:00:00,DR,6,Respiratory disease,711
TLR-2 agonist,7806,LOCAL_AND_MAJOR,Universidade Estadual de Campinas,24983,Brazil,BR,P-MAPA,15596,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2012-06-18 00:00:00,Universidade Estadual de Campinas,24983,Discovery,2009-03-21 00:00:00,DR,6,Respiratory disease,711
Nuclease inhibitor,9166,LOCAL_AND_MAJOR,Georgia State University,21235,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,Georgia State University,21235,Discontinued,2000-01-28 00:00:00,DX,3,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,Georgia State University,21235,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,Georgia State University,21235,Discovery,2000-10-23 00:00:00,DR,6,Respiratory disease,711
Topoisomerase II inhibitor,142,LOCAL_AND_MAJOR,Georgia State University,21235,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,Georgia State University,21235,Discovery,2000-10-23 00:00:00,DR,6,Respiratory disease,711
Antiparasitic,2638,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,University of Illinois,20592,Discovery,2000-10-23 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,pafuramidine,16755,Chemical,Discontinued,Discontinued,DX,DX,Mycobacterium tuberculosis infection,221,false,2008-02-22 00:00:00,University of Illinois,20592,Discovery,2000-10-23 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Wellesley College,25687,US,US,"antimycobacterials, Wellesley College",18382,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-11-28 00:00:00,Wellesley College,25687,No Development Reported,2001-11-28 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Wellesley College,25687,US,US,"antimycobacterials, Wellesley College",18382,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2001-11-28 00:00:00,Wellesley College,25687,Discovery,1998-07-24 15:57:33,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Panacea Biotec Ltd,25333,India,IN,Panacea-0394,29616,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2008-02-20 00:00:00,Panacea Biotec Ltd,25333,No Development Reported,2008-02-20 00:00:00,NDR,2,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Sequella Inc,28087,US,US,"peptide vaccine (tuberculosis), Intercell/Sequella",32516,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2004-04-30 00:00:00,Sequella Inc,28087,No Development Reported,2004-04-30 00:00:00,NDR,2,Respiratory disease,711
Radiodiagnostic,5720,LOCAL_AND_MAJOR,Navidea Biopharmaceuticals Inc,18471,US,US,technetium Tc 99m tilmanocept,34061,Chemical,Launched,Discovery,DR,L,Mycobacterium tuberculosis infection,221,true,2014-12-12 00:00:00,Navidea Biopharmaceuticals Inc,18471,Discovery,2013-09-19 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Medivir AB,18015,Sweden,SE,"antibacterial protease inhibitors, Medivir/University of London",35747,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2003-08-19 00:00:00,Medivir AB,18015,Discovery,2001-08-28 12:25:25,DR,6,Respiratory disease,711
DNA vaccine,1879,LOCAL_AND_MAJOR,Oxxon Therapeutics Ltd,27753,UK,GB,"TB vaccine (prophylactic, Prime-Boost), Oxxon Therapeutics",42764,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-01-02 00:00:00,Oxford BioMedica plc,23434,No Development Reported,2009-01-02 00:00:00,NDR,2,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Oxxon Therapeutics Ltd,27753,UK,GB,"TB vaccine (prophylactic, Prime-Boost), Oxxon Therapeutics",42764,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2009-01-02 00:00:00,Oxford BioMedica plc,23434,Phase 1 Clinical,2002-11-28 00:00:00,C1,8,Respiratory disease,711
Anti-inflammatory,2953,LOCAL_AND_MAJOR,Sankyo Co Ltd,19658,Japan,JP,"capuramycin derivative translocase inhibitors (tuberculosis, Clostridium difficile infection, Chrons disease), Sequella",48440,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2012-05-03 00:00:00,Daiichi Sankyo Co Ltd,1017506,Discontinued,2004-11-01 00:00:00,DX,3,Respiratory disease,711
Phospho MurNAc pentapeptide transferase inhibitor,64334,LOCAL_AND_MAJOR,Sankyo Co Ltd,19658,Japan,JP,"capuramycin derivative translocase inhibitors (tuberculosis, Clostridium difficile infection, Chrons disease), Sequella",48440,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2012-05-03 00:00:00,Daiichi Sankyo Co Ltd,1017506,Discovery,2003-09-01 00:00:00,DR,6,Respiratory disease,711
Protein subunit vaccine,12372,OTHER,Aeras Global TB Vaccine Foundation,1007376,Finland,FI,"HyVac4/IC-31 vaccine (tuberculosis), SSI/Aeras/Intercell",48499,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-07-29 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Phase 1 Clinical,2009-01-26 00:00:00,C1,8,Respiratory disease,711
Protein subunit vaccine,12372,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,"HyVac4/IC-31 vaccine (tuberculosis), SSI/Aeras/Intercell",48499,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-07-29 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2005-03-30 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Statens Serum Institut,21502,Finland,FI,"HyVac4/IC-31 vaccine (tuberculosis), SSI/Aeras/Intercell",48499,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2013-07-29 00:00:00,Statens Serum Institut,21502,Phase 1 Clinical,2009-01-26 00:00:00,C1,8,Respiratory disease,711
