ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
1,null,Bipolar disorder,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,50,celecoxib; valproic acid,46,null,Efficacy Of Celecoxib In The Treatment Of Bipolar Disorder,22216; IRCT201307171556N53,"Kurdistan University of Medical Sciences, Tehran University of Medical Sciences",241692,"SEPTEMBER, 23, 2013",No longer recruiting
2,null,Osteoarthritis,null,Phase 4 Clinical,C4,celecoxib,12135,1092,celecoxib; rofecoxib,1092,SUCCESS-VII,"A phase IV, double-blind, randomized, parallel-group comparative clinical trial to evaluate the safety of celecoxib versus rofecoxib in treating hypertensive patients with osteoarthritis",A3191118; N49-00-02-181; SUCCESS-VII,Pfizer Inc,80084,"SEPTEMBER, 27, 2000",Status not specified
3,null,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,180,acetaminophen; celecoxib; codeine; ibuprofen,180,null,Evaluation of decreasing pain of impacted wisdom teeth,4693; IRCT2014113020158N1,Tehran University of Medical Sciences,219723,"DECEMBER , 22, 2014",No longer recruiting
2,null,null,Celebrex,Phase not specified,NS,celecoxib,12135,44,celecoxib (Senosiain Laboratories),44,null,"Bioequivalence study, single oral dose, randomized, balanced, open, two-treatment, two sequences, two-period, crossover Celecoxib 200 mg capsules in healthy adult subjects under fasting conditions",AS/AA/NOV-14/0024,Laboratorios Senosiain,223495,null,Status not specified
1+,null,Pain,"celecoxib; naproxen + esomeprazole (oral fixed-dose combination, inflammatory pain), AstraZeneca/Aralez; oxycodone (formulated with abuse-deterrent naloxone, prolonged release tablet, pain), Mundipharma; tramadol + paracetamol (oral extended-release, pain), Janssen Korea",Phase 2 Clinical,C2,celecoxib,12135,168,"celecoxib; duloxetine; naproxen + esomeprazole (oral fixed-dose combination, inflammatory pain), AstraZeneca/POZEN; oxycodone (formulated with abuse-deterrent naloxone, prolonged release tablet, pain), Mundipharma; tramadol + paracetamol (oral extended-release, pain), Janssen Korea",168,null,Does Duloxetine Reduce Chronic Pain After Total Knee Arthroplasty,CYMBALTATKR; NCT02307305,Hanyang University Medical Center,217563,"AUGUST   , 31, 2014",Recruiting
1+,ceramide; sphingosine-1-phosphate,Solid tumor,null,Phase 1 Clinical,C1,celecoxib,12135,36,bortezomib; bortezomib + celecoxib; celecoxib,18,null,Bortezomib and Celecoxib in Treating Patients With Advanced Solid Tumors,CDR0000454922; MILLENNIUM-100825; MUSC-I065-341-03; NCT00290680,Medical University of South Carolina,41957,"MARCH    , 31, 2005",Completed
2,null,Obsessive compulsive disorder,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,50,celecoxib; fluvoxamine,50,null,Celecoxib in the treatment of obsessive-compulsive disorder,23218; IRCT201312181556N56,Tehran University of Medical Sciences,165956,"JANUARY  , 05, 2014",No longer recruiting
3,Cytokine; IL-6; IL-8; TNF-alpha; VEGF,Osteoarthritis,null,Phase 4 Clinical,C4,celecoxib,12135,90,"Celecoxib; diclofenac, Novartis; ibuprofen",90,NSKO,NSAID Treatment in Knee Osteoarthritis,LGOG1; NCT01860833; NSKO,University of Cantanzaro,134043,"APRIL    , 30, 2010",Completed
1,null,Head and neck tumor,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib,60,null,Celecoxib in Preventing Head and Neck Cancer in Patients With Oral Leukoplakia,CDR0000393574; FCCC-02028; NCT00101335,Fox Chase Cancer Center,29324,"NOVEMBER , 30, 2003",Completed
2,null,Pain,null,Phase not specified,NS,celecoxib,12135,80,celecoxib; pregabalin,80,null,"A Prospective, Randomized, Multicenter Trial of Pregabalin and Celecoxib for Lumbar Spinal Stenosis",JPRN-UMIN000007419,Kobe University,138427,"APRIL    , 01, 2012",Not yet recruiting
1,Her-2/neu; Ki-67; MAP kinase; angiogenesis associated proteins; pAKT; pERK1; pERK2,Breast tumor,null,Phase 1 Clinical,C1,celecoxib,12135,100,celecoxib,100,null,"A Study of Women With an Early Diagnosis of Breast Cancer, Taking Celecoxib Between the Biopsy and Lumpectomy/Mastectomy",9061; NCT00328432,University of Kansas,47957,"JUNE     , 30, 2003",Completed
1,C-reactive protein (CRP); IL-6; TNF-alpha,Hypertension,null,Phase 4 Clinical,C4,celecoxib,12135,75,celecoxib,75,null,Effect of Celecoxib on Markers of Vascular Inflammation,219-2001; NCT00471341,University of Florida,20846,"JULY     , 31, 2002",Completed
1,C-reactive protein (CRP); IL-6; TNF-alpha,Coronary artery disease,null,Phase 4 Clinical,C4,celecoxib,12135,75,celecoxib,75,null,Effect of Celecoxib on Markers of Vascular Inflammation,219-2001; NCT00471341,University of Florida,20846,"JULY     , 31, 2002",Completed
2,null,null,Celebrex,Phase 1 Clinical,C1,celecoxib,12135,58,"celecoxib, Farmproekt",58,null,"An open, randomized, two-step, crossover study of comparative pharmacokinetics (bioequivalence) of Celecoxib, 200 mg capsules, manufactured by Pharmproekt, Russia, and Celebrex, 200 mg capsules, produced by Pfizer Inc, USA, in two groups of healthy volunteers after a single fasting dose",FP-CE-BE-01,Farmproekt,381003,"OCTOBER  , 22, 2018",Status not specified
1,13-S-HODE; 15-LOX-1; Adenomatous polyposis coli protein  ; Cholesterol; GATA-6; HDL; LDL; Transcription factor GATA-6; Triglyceride,Familial adenomatous polyposis,null,Phase 2 Clinical,C2,celecoxib,12135,51,celecoxib,51,null,Molecular Targeting of 15-Lipoxygenase-1 (15-LOX-1) for Apoptosis Induction in Human Colorectal Cancers,1R01CA106577-01A1; DM02-592; NCI-2012-01522; NCT00258219; NCT00503035,MD Anderson Cancer Center,23663,"AUGUST   , 20, 2003",No longer recruiting
1,null,Hepatocellular carcinoma,null,Phase 4 Clinical,C4,celecoxib,12135,120,celecoxib; lanreotide,120,null,Clinical Trial of Transcathether Arterial Chemoembolization Combined With Non-Cytotoxic Drugs in Hepatocellular Carcinoma,ChiCTR-TRC-00000173,Sichuan University,133742,"JANUARY  , 01, 2007",Completed
4,null,Stomach ulcer,null,Phase 4 Clinical,C4,celecoxib,12135,125,aspirin; celecoxib; clopidogrel; naproxen,125,Lesions2,"Effect of Naproxen, Aspirin, Celecoxib, or Clopidogrel on the Healing of Stomach and Intestinal Ulcers",GA319181; Healing Study; Lesions2; NCT00778193,"Research Associates of New York, LLP",31690,"OCTOBER  , 31, 2007",Completed
4,null,Duodenal ulcer,null,Phase 4 Clinical,C4,celecoxib,12135,125,aspirin; celecoxib; clopidogrel; naproxen,125,Lesions2,"Effect of Naproxen, Aspirin, Celecoxib, or Clopidogrel on the Healing of Stomach and Intestinal Ulcers",GA319181; Healing Study; Lesions2; NCT00778193,"Research Associates of New York, LLP",31690,"OCTOBER  , 31, 2007",Completed
2,C-reactive protein; Cytokines; Interleukin 1; Interleukin-4; Interleukin-6; Tumor necrosis factor,Schizophrenia,risperidone,Phase 0 Clinical,C0,celecoxib,12135,90,celecoxib; risperidone,90,null,"The effects of celecoxib plus risperidone on psychopathology, cognition and cytokine levels in chronic schizophrenia: a double-blind, randomized and placebo-controlled trial",ChiCTR1900023058,Jingzhou Mental Hospital,380594,"MAY      , 07, 2019",Recruiting
2,null,Esophagus tumor,null,Phase 3 Clinical,C3,celecoxib,12135,300,CTRT; celecoxib; methotrexate,300,null,A study of oral chemotherapy after completion of radiation and chemotherapy versus observation in carcinoma esophagus,CTRI/2015/09/006204,"Tata Memorial Center, Tata Memorial Hospital & Cancer Research Inst",241408,"SEPTEMBER, 28, 2015",Not yet recruiting
2,null,Mouth tumor,null,Phase 2 Clinical,C2,celecoxib,12135,270,celecoxib; cisplatin; radiotherapy,270,null,Concurrent Radiotherapy and/or Cisplatin With or Without Celecoxib in Patients With Primary Oral Squamous Cell Carcinoma,CMUH102-REC1-071; NCT02739204,China Medical University Hospital,258313,"NOVEMBER , 30, 2013",Recruiting
2,null,Osteoarthritis,null,Phase 3 Clinical,C3,celecoxib,12135,617,celecoxib; diclofenac,617,null,"A phase III, double-blind, randomized, parallel-group clinical trial to compare celecoxib and diclofenac for antiarthritic efficacy and tolerability in patients with osteoarthritis",A3191309; I49-96-02-042,Pfizer Inc,80091,"DECEMBER , 02, 1996",Status not specified
2,Hemoglobin,Intestine injury,lansoprazole; loxoprofen,Phase not specified,NS,celecoxib,12135,150,celecoxib,150,null,Capsule endoscopy: Celecoxib Versus Loxoprofen/Lansoprazole,UMIN000007936,"Medical Co LTA Sumida Hospital, Nippon Medical School Foundation",220776,"MAY      , 14, 2012",Completed
2+,Anti-cyclic citrullinated peptide; C-reactive protein,Rheumatoid arthritis,null,Phase 2 Clinical,C2,celecoxib,12135,60,Ginger-partitioned moxibustion of the Zusanli acupoint; Shanhuang Wuji decoction; celecoxib; esomeprazole,60,null,Traditional Chinese And Anti-rheumatic Drugs For The Treatment Of Rheumatoid Arthritis,ChiCTR-TCC-12002824,The Affiliated Hospital of Chengdu University of Traditional Chinese Medicine,103386,"JULY     , 01, 2008",Completed
3,null,Colorectal tumor,null,Phase 4 Clinical,C4,celecoxib,12135,28,celecoxib; indomethacin,28,null,Preoperative Non-steroidal Anti-inflammatory Drugs (NSAID) to Colorectal Cancer Patients,NCT00473980; kl4501122,University of Gothenburg,49335,"DECEMBER , 31, 1998",Completed
2,null,Lower back pain,null,Phase 3 Clinical,C3,celecoxib,12135,1234,celecoxib; loxoprofen,1234,null,"Comparison Of Celecoxib 200 Mg Bid, Loxoprofen Sodium 60 Mg Tid And Placebo In Low Back Pain In Japan",A3191174; JapicCTI-050166; NCT00141154,Pfizer Inc,12741,"OCTOBER  , 31, 2004",Completed
1,COX-1; peroxisome proliferator-activated receptor-gamma (PPAR-gamma),Bladder cancer,null,Phase not specified,NS,celecoxib,12135,null,celecoxib; rosiglitazone,null,null,Celecoxib and Rosiglitazone in Treating Patients Who Are Undergoing Cystoscopic Surveillance for Early-Stage Noninvasive Carcinoma of the Bladder or Radical Cystectomy for Muscle-Invasive Carcinoma of the Bladder,CDR0000365460; FCCC-03018; NCT00084578,Fox Chase Cancer Center,41678,"MARCH    , 31, 2004",Terminated
1+,null,Pain,null,Phase not specified,NS,celecoxib,12135,80,celecoxib; oxycodone; paracetamol; penicillin,80,null,"Post tonsillectomy pain control – a double-blinded, randomized, prospective study",ACTRN12613000600741; ANZCTR364153; HREC/12/PH/55; U1111-1142-4978,Frankston Hospital,150695,"JUNE     , 20, 2013",Recruiting
3+,null,Metastasis,null,Phase 2 Clinical,C2,celecoxib,12135,70,adriamycin; busulfan; celecoxib; cyclophosphamide; etoposide phosphate; ifosfamide; irinotecan; melphalan; peripheral blood stem cells transplantation; radiotherapy (42 to 54 Gy); temozolomide; vincristine,70,null,Protocol for the Treatment of Metastatic Ewing Sarcoma,ISG/AIEOP EW-2; NCT02727387,Italian Sarcoma Group,257454,"MAY      , 31, 2009",Recruiting
3+,null,Ewing sarcoma,null,Phase 2 Clinical,C2,celecoxib,12135,70,adriamycin; busulfan; celecoxib; cyclophosphamide; etoposide phosphate; ifosfamide; irinotecan; melphalan; peripheral blood stem cells transplantation; radiotherapy (42 to 54 Gy); temozolomide; vincristine,70,null,Protocol for the Treatment of Metastatic Ewing Sarcoma,ISG/AIEOP EW-2; NCT02727387,Italian Sarcoma Group,257454,"MAY      , 31, 2009",Recruiting
1,null,Dysmenorrhea,null,Phase 2 Clinical,C2,celecoxib,12135,80,celecoxib; ibuprofen,80,null,Comparison the Effect of Celecoxib and Ibuprofen on the Treatment of Primary Dysmenorrhea on Students of Ilam Univercity of Medical Sciences,162/52/22; IRCT201304096790N4,Ilam University of Medical Sciences,149935,"APRIL    , 25, 2013",No longer recruiting
2,null,Pain,celecoxib,Phase 2 Clinical,C2,celecoxib,12135,202,"diclofenac (SoluMatrix/capsule, dental pain), Iroko/iCeutica",202,null,Study of Diclofenac Capsules to Treat Dental Pain,DIC2-08-03; NCT00985439,Iroko Pharmaceuticals LLC,73693,"SEPTEMBER, 30, 2009",Completed
1+,null,Nephroblastoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Osteosarcoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Rhabdomyosarcoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Neuroblastoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Ewing sarcoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Soft tissue sarcoma,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Solid tumor,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Central nervous system tumor,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1+,null,Brain tumor,null,Phase 2 Clinical,C2,celecoxib,12135,60,celecoxib; cyclophosphamide; etoposide; sirolimus,60,null,Sirolimus in Combination With Metronomic Chemotherapy in Children With Recurrent and/or Refractory Solid and CNS Tumors,AflacST1502; IRB00082488; NCT02574728,Emory University,243234,"JUNE     , 30, 2015",Recruiting
1,null,null,null,Phase not specified,NS,celecoxib,12135,24,celecoxib,24,null,Bioequivalence Study Between Two Medications For Oral Administration Of Celecoxib 200 mg Capsules With Food In Healthy Male Volunteers,CE-PEC.13104,Not Assigned,163571,null,Status not specified
2,BUN; CPK; Cholesterol; LDH; Total protein,Osteoarthritis,null,Phase 3 Clinical,C3,celecoxib,12135,950,celecoxib; loxoprofen,950,null,"A phase III, randomized, double-blind, multicenter, active and placebo-controlled, parallel group study to evaluate the efficacy and safety of celecoxib compared to loxoprofen for the treatment of patients with osteoarthritis (OA) of the knee",A3191114; J49-01-02-216,Pfizer Inc,79887,"NOVEMBER , 05, 2001",Status not specified
1,null,Neuritis,null,Phase not specified,NS,celecoxib,12135,20,celecoxib,20,null,Effect of Selective COX-2 Inhibition on Neuroinflammation in Parkinson's Disease,16901; EudraCT: 2007-001206-24; ISRCTN59798735,University Medical Center Groningen,137139,"MARCH    , 31, 2007",Completed
2,null,Pain,celecoxib,Phase 2 Clinical,C2,celecoxib,12135,203,"indomethacin (SoluMatrix/capsule, dental pain), Iroko/iCeutica",203,null,Phase II Study of Indomethacin Capsules to Treat Dental Pain,IND2-08-03; NCT00964431,Iroko Pharmaceuticals LLC,73656,"AUGUST   , 31, 2009",Completed
1,null,Heterotopic ossification,null,Phase not specified,NS,celecoxib,12135,100,celecoxib,100,null,Heterotopic Ossification (HO) Celebrex Study,110587; 352511; NCT01631669,US Naval Medical Research Center,88857,"MAY      , 31, 2012",Recruiting
1,Breast; Breast cancer type 1 susceptibility protein; Breast cancer type 2 susceptibility protein; COX-2; E3 ubiquitin-protein ligase MIB1; Estrogen receptor; Insulin-like growth factor 1/Insulin-like growth factor binding protein-3 ratio; Ki-67 (MIB 1) antibody,Breast tumor,null,Phase 2 Clinical,C2,celecoxib,12135,110,celecoxib,110,null,Celecoxib in preventing breast cancer in at-risk pre-menopausal women,CDR0000271935; KUMC-HSC-8919-02; N01CN15135; NCT00056082,University of Kansas Medical Center,29731,"JANUARY  , 31, 2003",Completed
1,null,Metastatic non small cell lung cancer,null,Phase 1 Clinical,C1,celecoxib,12135,45,celecoxib; erlotinib,45,null,Celecoxib and Erlotinib in Treating Former Smokers With Stage IIIB or Stage IV Non-small-cell Lung Cancer,4939-04-6R2; CDR0000377689; NCI-2009-00886; NCT00088959; U01CA096123,null,29478,"DECEMBER , 31, 2003",Completed
2,null,Oral mucositis,null,Phase 2 Clinical,C2,celecoxib,12135,43,celecoxib; radiation therapy,40,null,Cox-2 Inhibition in Radiation-Induced Oral Mucositis,COXAON-0509-150; GCRC 487; IRB 03 -157- 2; K23DE016946-05; NCT00698204,University of Connecticut,18920,"JULY     , 31, 2003",Completed
1,null,Pain,null,Phase 3 Clinical,C3,celecoxib,12135,111,celecoxib,111,null,"Randomized, Double-Blind, Placebo-Controlled Clinical Trial to Determine the Efficacy and Safety of Celecoxib Topical Administration Cream 1 and 2% to Reduce Pain in Patients with Acute Soft Tissue Injury",UIM-IICO/MAV/CEL-13.02,"Maver Products, SA de CV",209060,"MARCH    , 31, 2015",Completed
2,Body height; Total body mass,null,celecoxib,Phase not specified,NS,celecoxib,12135,8,celecoxib (Landsteiner),8,null,"Pilot study to evaluate the bioequivalence of Celecoxib 200 mg capsules, Celecoxib (Landsteiner Scientific, SA de CV) versus Celebrex (Pfizer, Inc) in healthy volunteers",15-006CEL,Landsteiner Scientific Sa De Cv,229071,null,Status not specified
4,Joint stiffness; Knee stiffness,Osteoarthritis,null,Phase 3 Clinical,C3,celecoxib,12135,250,celecoxib; diclofenac; naproxen; tanezumab,250,null,"Long-term, Observational Study Of Subjects From Tanezumab Studies Who Undergo A Total Knee, Hip Or Shoulder Replacement",2013-002549-12; 2015-CT0304; A4091064; NCT02674386; PHRR160322-001198; TJR FOLLOW-UP,Pfizer Inc,252559,"AUGUST   , 23, 2016",Recruiting
1+,Circulating endothelial cells [CEC]; Endothelial precursor cells [CEP],Solid tumor,null,Phase 2 Clinical,C2,celecoxib,12135,90,celecoxib; cyclophosphamide; methotrexate; vinblastine,90,SFCE METRO 01,A Clinical Trial Using Metronomic Oral Low-dose Cyclophosphamide Alternating With Low-dose Oral Methotrexate With Continuous Celecoxib and Weekly Vinblastine in Children and Adolescents With Relapsed or Progressing solid Tumors,2010-021792-81; 2010-12; NCT01285817; SFCE METRO 01,Assistance Publique Hopitaux De Marseille,74268,"NOVEMBER , 30, 2010",Recruiting
