Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,1,Phase 2 Clinical,C2,naratriptan,3235,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A phase II, multicenter, double-blind, randomized, parallel group, placebo-controlled, single-attack, inpatient study to evaluate the safety and efficacy of naratriptan following dosing during a migraine attack",GlaxoSmithKline plc,Interventional,77247,1993-12-21 00:00:00,Status not specified
null,1,Phase not specified,NS,naratriptan,3235,Efficacy,Y,N,Launched,L,Migraine,210,null,An open-label study to evaluate the efficacy of naratriptan in the preventive treatment of refractory chronic migraine,Columbia University College of Physicians & Surgeons,Interventional,115075,2003-05-31 00:00:00,Status not specified
null,2,Phase 3 Clinical,C3,mosapride,3658,"Safety,Efficacy",N,N,Discontinued,DX,Dyspepsia,432,null,Clinical Trial to Assess the Efficacy and Safety of Combination Therapy of Motireb 5/100 mg in Functional Dyspepsia Patients,Il Dong Pharmaceutical Co Ltd,Interventional,265494,2016-04-30 00:00:00,Recruiting
null,2,Phase 4 Clinical,C4,mosapride,3658,Efficacy,N,N,Discontinued,DX,Gastroesophageal reflux,1243,null,Role of Mosapride in Patients With Gastroesophageal Reflux Disease,Lotung Poh-Ai Hospital,Interventional,23027,2008-06-30 00:00:00,Completed
null,2,Phase 2 Clinical,C2,mosapride,3658,Efficacy,N,N,Discontinued,DX,Gastroesophageal reflux,1243,null,Randomization of Sodium Alginate and Mosapride Citrate for Patients with Gastroesophageal Reflux Disease (GERD) Following Distal Gastrectomy with Billroth I Reconstruction - A Multicenter Comparative Study,Kyosei Seiyaku Co Ltd,Interventional,123244,2006-10-01 00:00:00,Completed
null,1,Phase 2 Clinical,C2,renzapride,4211,Efficacy,Y,N,Phase 2 Clinical,C2,Diabetic gastroparesis,3203,null,A phase II clinical study to evaluate efficacy of renzapride in patients with diabetic gastroparesis,EndoLogic LLC,Interventional,284097,null,Status not specified
null,1,Phase not specified,NS,roxindole,4274,Efficacy,Y,N,Discontinued,DX,Schizophrenia,299,null,An open-labelled trial to assess the efficacy of roxindole in acutely ill schizophrenic patients,Merck KGaA,Interventional,48835,1991-12-31 00:00:00,Status not specified
null,1,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A phase IV, single-arm, open-label, outpatient, three attack study to evaluate the patient satisfaction with 100 mg sumatriptan tablets, administered at the first sign of pain for up to three migraines in subjects who were not satisfied with their current triptan therapy",GlaxoSmithKline plc,Interventional,87308,2001-12-03 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A phase IIIb, randomized, double-blind, placebo-controlled, parallel-group, single-attack study to determine the onset of efficacy of a new formulation of sumatriptan tablets 50 and 100 mg in treatment of subjects with acute migraine",GlaxoSmithKline plc,Interventional,87168,2003-10-29 00:00:00,Completed
null,2,Phase 2 Clinical,C2,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A double-blind, randomized, placebo-controlled study to evaluate the efficacy and tolerability of almotriptan in migraine patients who respond poorly to sumatriptan",Universitat Duisburg Essen,Interventional,69797,2005-08-31 00:00:00,Status not specified
null,2,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,HEDNet2,An RCT to Compare Naproxen to Sumatriptan for Headache Patients Discharged,Montefiore Medical Center,Interventional,68607,2007-03-31 00:00:00,Completed
null,2,Phase 2 Clinical,C2,sumatriptan,4491,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,"PACAP38 Induced Headache, Migraine and Flushing in Patients With Migraine",Danish Headache Center,Interventional,373929,2018-07-17 00:00:00,Recruiting
null,3,Phase 1 Clinical,C1,sumatriptan,4491,"Safety,Bioavailability,Pharmacokinetics",Y,Y,Launched,L,Migraine,210,null,A crossover study to determine the tolerability and pharmacokinetics of ZP-Triptan compared to subcutaneous injection of sumatriptan and oral administration of zolmitriptan treatments for migraine headaches,Zosano Pharma Corp,Interventional,239395,null,No longer recruiting
null,1,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A randomized, double-blinded, placebo-controlled, parallel group study to evaluate the efficacy of GR-43175C, for the acute treatment of menstrual migraine with optional open follow-up treatment",GlaxoSmithKline plc,Interventional,202328,1993-10-12 00:00:00,Completed
null,2,Phase 2 Clinical,C2,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A double-blinded, randomized, single-dosed, placebo-controlled, crossover study to investigate the efficacy and safety of iv administered New Chemical Entity (NCE) and sc sumatriptan in acute migraine",GlaxoSmithKline plc,Interventional,202042,2000-02-17 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sumatriptan,4491,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,"A Double-Blind, Placebo-Controlled, Parallel Group Study of 6mg + Optional 6 Mg Subcutaneous GR43175C (Sumatriptan) Administered Using the Glaxo Autoinjector During the Aura Phase of a Migraine Attack With an Optional Open Six Month Extension",GlaxoSmithKline plc,Interventional,174767,1991-11-18 00:00:00,Completed
null,1,Phase 3 Clinical,C3,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,An Open Design Study to Evaluate Repeat-Dose Oral Sumatriptan (100 mg Plus Optional 100 mg Plus Optional Further 100 mg for Recurrent Headache) in the Acute Treatment of Migraine Attacks During a 24-Month Period,GlaxoSmithKline plc,Interventional,172576,1989-12-13 00:00:00,Completed
null,1,Phase 4 Clinical,C4,sumatriptan,4491,Pharmacodynamics,Y,Y,Launched,L,Migraine,210,SNEB,Sumatriptan Non-Responders: Evaluation of a Possible Biomarker,Erasmus University Medical Center Rotterdam,Interventional,155125,2013-09-10 00:00:00,Recruiting
null,1,Phase 1 Clinical,C1,sumatriptan,4491,"Safety,Pharmacokinetics",Y,Y,Launched,L,Migraine,210,null,"An Open-label, Uncontrolled Study to Investigate the Single Dose Pharmacokinetics of Sumatriptan Nasal Spray in Adolescent Subjects With Migraine Outside of a Migraine Attack",GlaxoSmithKline plc,Interventional,154178,1998-07-07 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Double-Blind, Placebo-Controlled Study to Assess the Efficacy/safety of Oral Sumatriptan (50 mg Film Coated Tablet) in the Acute Treatment of Migraine With an Optional Second Dose to Treat Recurrence",GlaxoSmithKline plc,Interventional,152539,1994-05-06 00:00:00,Completed
null,3,Phase 3 Clinical,C3,sumatriptan,4491,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,To Evaluate the Safety and Efficacy of Trexima in the Acute Treatment of Migraine Headaches,POZEN Inc,Interventional,14062,2004-07-31 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,sumatriptan,4491,Efficacy,N,N,Launched,L,Migraine,210,null,Comparison Of Intravenous Sodium Valproate Versus Subcutaneous Sumatriptan And Intramuscular Metoclopramide For Treatment Of Acute Migraine Attacks,Guilan University of Medical Sciences,Interventional,133438,2011-04-21 00:00:00,No longer recruiting
null,2,Phase not specified,NS,sumatriptan,4491,Efficacy,Y,N,Launched,L,Migraine,210,null,"A Comparative, Double-blind, Randomized Trial on Efficacy of Sumatriptan Versus Ketorolac in Migraine",East Carolina University,Interventional,112969,2002-03-02 00:00:00,Status not specified
null,2,Phase not specified,NS,sumatriptan,4491,Efficacy,Y,N,Launched,L,Migraine,210,null,"A Comparative, Crossover, Multicenter, Open-label, Randomized Trial to Compare Rizatriptan ODT 10 mg and Sumatriptan 50 mg for Treatment of Migraine",Merck & Co Inc,Interventional,110404,2001-09-30 00:00:00,Status not specified
null,1+,Phase 4 Clinical,C4,zolmitriptan,4736,Efficacy,N,N,Launched,L,Migraine,210,null,Comparison of Oral Paracetamol and Zolmitriptan Efficacy in the Treatment of Acute Migraine in Emergency Department,Pamukkale University,Interventional,297870,2016-01-31 00:00:00,Completed
null,2,Phase not specified,NS,zolmitriptan,4736,"Bioequivalence,Bioavailability",N,Y,Launched,L,Migraine,210,null,Study to determine bioequivalence between two drugs for oral administration of zolmitriptan dispersible tablets 2.5 mg in healthy female volunteers under fasting conditions,Productos Cientificos,Interventional,215165,2015-02-12 00:00:00,No longer recruiting
null,2,Phase not specified,NS,zolmitriptan,4736,Efficacy,Y,Y,Launched,L,Migraine,210,null,A comparative trial to evaluate the effect of zolmitriptan or sumatriptan for treatment of migraine,Konstantopoulio GENERAL HOSPITAL OF NEA IONIA - PATISION,Interventional,114816,2003-01-31 00:00:00,Status not specified
Japanese Ancestry,1,Phase not specified,NS,zolmitriptan,4736,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,"A Randomized, Dose-Finding, Double-Blind, Placebo-Controlled, Multicenter Study To Assess Safety And Efficacy Of Zolmitriptan In Migraine",Kitasato University,Interventional,113511,2002-06-30 00:00:00,Status not specified
null,1,Phase 3 Clinical,C3,rizatriptan,5328,"Safety,Efficacy",N,N,Launched,L,Migraine,210,null,MK-0462 in Treatment of Migraine With Recurrence,Merck Sharp & Dohme Corp,Interventional,54671,1995-03-31 00:00:00,Completed
null,2,Phase 1/Phase 2 Clinical,C12,rizatriptan,5328,Pharmacokinetics,N,N,Launched,L,Migraine,210,null,"A pharmacokinetic, randomized and parallel-group study to evaluate AXS-07 (MoSEIC meloxicam and rizatriptan) for the acute treatment of migraine",Axsome Therapeutics Inc,Interventional,362250,null,Status not specified
null,1,Phase 3 Clinical,C3,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,null,Study to Test a Marketed Product in the Treatment of Migraine-Associated Nausea,Merck Sharp & Dohme Corp,Interventional,13995,2006-03-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,rizatriptan,5328,Efficacy,N,N,Launched,L,Migraine,210,null,Study to Test a Marketed Drug in the Treatment of Menstrual Migraine,Merck & Co Inc,Interventional,13936,2005-05-27 00:00:00,Completed
null,1,Phase 3 Clinical,C3,rizatriptan,5328,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,Study to Test Rizatriptan in the Early Treatment of Acute Migraine,Merck Sharp & Dohme Corp,Interventional,13920,2007-10-03 00:00:00,Completed
null,2,Phase not specified,NS,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,null,"A comparative, retrospective study of almotriptan versus rizatriptan in patients with migraine in Spain",University of Valencia,Interventional,113890,2003-07-31 00:00:00,Status not specified
null,1,Phase not specified,NS,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,null,"A multicenter, open-label study to evaluate the efficacy of rizatriptan in patients with migraine",University of Pennsylvania,Interventional,113749,2003-03-31 00:00:00,Status not specified
null,1,Phase not specified,NS,rizatriptan,5328,"Safety,Efficacy",Y,N,Launched,L,Migraine,210,null,An open-label study to assess the safety and efficacy of rizatriptan in the treatment of migraine,University of Kiel,Interventional,110736,1998-10-31 00:00:00,Status not specified
null,3,Phase not specified,NS,rizatriptan,5328,Efficacy,Y,N,Launched,L,Migraine,210,null,"A comparative, crossover, double-blind, placebo-controlled, randomized study on the efficacy of sumatriptan, rizatriptan and zolmitriptan in migraine",Cardiovascular Research Institute Maastricht CARIM,Interventional,109719,2000-10-31 00:00:00,Status not specified
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Discontinued,DX,Alzheimers disease,14,null,Study of Aripiprazole in the Treatment of Patients With Psychosis Associated With Dementia of the Alzheimer's Type,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,1264,2000-01-31 00:00:00,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,No Development Reported,NDR,Attention deficit hyperactivity disorder,34,null,Aripiprazole in Children and Adolescents With Bipolar Disorder and ADHD,Federal University of Rio Grande do Sul,Interventional,31579,2005-03-31 00:00:00,Completed
null,2,Phase 4 Clinical,C4,aripiprazole,7781,Efficacy,N,Y,Launched,L,Schizophrenia,299,null,Comparison of the Effects of Aripiprazole and Risperidone on the Pattern of Brain Activation in Schizophrenic Patients,Qualissima,Interventional,66873,2010-12-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,ATTAIN 267,"Safety and Tolerability of Aripiprazole in Adolescents With Schizophrenia or Children and Adolescents With Bipolar I Disorder, Manic or Mixed Episode With or Without Psychotic Features",Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,66370,2010-07-31 00:00:00,Terminated
null,3,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,GiSAS,"Pragmatic RCT Comparing Aripiprazole, Olanzapine and Haloperidol in the Treatment of Schizophrenia",Istituto di Ricerche Farmacologiche Mario Negri,Interventional,63527,2007-07-31 00:00:00,Completed
null,7,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Identifying Predictors of Response to Antipsychotics Using a Treatment Algorithm,University of Sao Paulo,Interventional,62081,2009-04-30 00:00:00,Recruiting
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A phase III, double-blind, multicenter, 4-week, placebo-controlled study to evaluate the safety and efficacy of aripiprazole and risperidone in hospitalized patients with a DSM-IV diagnosis of schizophrenia and schizoaffective disorder with acute relapse",Otsuka Pharmaceutical Co Ltd,Interventional,52038,2001-05-08 00:00:00,Status not specified
Asian Ancestry,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Evaluation of the Strategies of Switching Schizophrenia Patients to Aripiprazole From Other Antipsychotic Agents,National Taiwan University Hospital,Interventional,36310,2007-08-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Y,N,Launched,L,Schizophrenia,299,APLUS,"Acute Psychosis Treatment in the Long Term, Unitary Group Study",Otsuka Pharmaceutical Co Ltd,Interventional,35442,2004-07-31 00:00:00,Completed
null,3,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,Comparison of Aripiprazole and Risperidone for the Treatment of People With First-Episode Psychosis,North Shore Long Island Jewish Health System,Interventional,35268,2005-12-31 00:00:00,Completed
null,5+,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacodynamics",Y,N,Launched,L,Schizophrenia,299,STAR,Schizophrenia Trial of Aripiprazole,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,35148,2004-07-31 00:00:00,Completed
null,3,Phase 4 Clinical,C4,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,null,"A Trial to Measure the Difference in All-cause Hospitalizations for Patients Who Are Using Abilify MyCite Versus Virtual Matched Controls in Adults With Schizophrenia, Bipolar 1 Disorder, and Major Depressive Disorder",Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,351213,2018-06-29 00:00:00,Terminated
null,1+,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",N,N,Launched,L,Schizophrenia,299,null,A Study to Assess the Safety and Efficacy of ASP-4345 as Add-on Treatment for Cognitive Impairment in Subjects With Schizophrenia on Stable Doses of Antipsychotic Medication,Astellas Pharma Global Development Inc,Interventional,343094,2018-07-13 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Aripiprazole Treatment of the Prodrome,North Shore Long Island Jewish Health System,Interventional,33984,2004-01-31 00:00:00,Terminated
null,11,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,LLS-ICP,Evaluating the Efficacy of a Late-Life Schizophrenia Integrated Care Pathway to Treat Acute Psychotic Symptoms,Centre for Addiction and Mental Health,Interventional,240159,2015-08-31 00:00:00,No longer recruiting
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Schizophrenia,299,null,"Dose-Response Study to Evaluate Safety, Efficacy, and Pharmacokinetics of PF-00217830 Compared With Placebo in Acute Exacerbation of Schizophrenia",Pfizer Inc,Interventional,21173,2007-11-30 00:00:00,Completed
null,1+,Phase 4 Clinical,C4,aripiprazole,7781,Efficacy,N,N,Launched,L,Schizophrenia,299,null,Dopaminergic Genotype of Schizophrenic Patients and the Benefit of Adjunctive Aripiprazole to Risperidone Treatment. the Effect on Hormonal and Metabolic Measures,The Basque Foundation for Health Innovation and Research,Interventional,173322,2013-10-17 00:00:00,Recruiting
null,1,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,Alpha-PROGRESS trial,An open-label study evaluating the effectiveness of aripiprazole for schizophrenia patients with dopamine supersensitivity psychosis,Chiba University Graduate School of Medicine,Interventional,164836,2013-11-05 00:00:00,Completed
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,The Neurocognitive Effects of Aripiprazole Compared with Risperidone in the Treatment of Schizophrenia,Hiroshima University,Interventional,153282,null,Completed
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Effect of Second-Generation Antipsychotics on Cognition in First-Episode Schizophrenia,St Marianna University School of Medicine,Interventional,150321,2013-06-01 00:00:00,Recruiting
