Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 3 Clinical,C3,AEC/BC02,81363,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,null,A Phase III trial of recombinant tuberculosis vaccine AEC/BC02 in patients with tuberculosis,2018-09-03 00:00:00,null,null,2018-09-03 00:00:00,352354,null,Completed
null,Phase 4 Clinical,C4,rifapentine,15102,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,1002,Adherence to Latent Tuberculosis Infection Treatment 3HP SAT Versus 3HP DOT,2014-10-31 00:00:00,2015-01-20 12:00:00,null,2014-10-31 00:00:00,177457,2012-09-30 00:00:00,Completed
null,Phase 1 Clinical,C1,Perchlozone,87251,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,40,"An open, phase I study to study the pharmacokinetics, safety and tolerability of Perhlozone (400 mg capsules) in healthy volunteers after a single dose",null,2014-07-10 12:00:00,2013-01-13 00:00:00,2013-01-13 00:00:00,167779,2012-03-20 00:00:00,Status not specified
null,Phase 4 Clinical,C4,sutezolid,11088,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
African Ancestry,Phase not specified,NS,"artesunate + amodiaquine combination tablet (malaria), DNDi/sanofi-aventis",53041,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,36,Evaluating Pharmacokinetic Interactions Between Artemisinin-Based Therapies and Rifampacin-Based Tuberculosis Treatment in African Patients,null,2015-01-31 00:00:00,2014-01-31 00:00:00,2014-01-31 00:00:00,142485,2013-01-31 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,"rifampicin + isoniazid (fixed dose combination, tuberculosis), Pfizer",89460,"Safety,Bioequivalence,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,28,"A Bioequivalence Study Comparing A Fixed Dose Combination Formulation, RIN-150 And Individual Reference Drugs In Healthy Volunteers",2012-10-31 00:00:00,2015-01-20 12:00:00,null,2012-10-31 00:00:00,164292,2012-09-30 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,rifapentine,15102,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,60,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",null,2020-03-25 12:00:00,2018-11-03 00:00:00,2018-11-03 00:00:00,329251,2018-01-18 00:00:00,Recruiting
null,Phase 1 Clinical,C1,TBA-354,71742,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,18,"A Multiple Ascending Dose Study With a Dose Formulation Comparison Cohort to Evaluate the Safety, Tolerability, and Pharmacokinetics of TBA-354 in Healthy Adult Subjects",null,2018-03-21 12:00:00,null,null,246089,2015-11-30 00:00:00,Terminated
Japanese Ancestry,Phase 2 Clinical,C2,levofloxacin,3492,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,6,An Exploratory Study of TMC-207 in Japanese Participants with Pulmonary Multi-Drug Resistant Tuberculosis (MDR-TB),2018-11-08 00:00:00,2017-05-20 00:00:00,null,2018-11-08 00:00:00,222400,2015-02-18 00:00:00,Completed
null,Phase 1 Clinical,C1,"ID93 vaccine (GLA-SE adjuvant, TB), IDRI/ Quratis",68617,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,36,Phase I Clinical Trial of ID93 + GLA-SE Vaccine in BCG-vaccinated Healthy Adolescent,null,2021-07-22 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,366672,2019-04-02 00:00:00,Recruiting
null,Phase 2a Clinical,C2A,"amoxicillin + clavulanate potassium, GSK",44284,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,88,Early Bactericidal Activity of Rifampin + Meropenem + Amoxicillin/Clavulanate in Adults With Pulmonary TB,null,2019-12-13 12:00:00,2022-07-31 00:00:00,2022-07-31 00:00:00,300655,2017-08-23 00:00:00,Recruiting
null,Phase 3 Clinical,C3,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,109,A Phase III Study Assessing the Safety and Efficacy of Bedaquiline Plus PA-824 Plus Linezolid in Subjects With Drug-Resistant Pulmonary Tuberculosis,null,2017-06-30 00:00:00,2021-10-31 00:00:00,2021-10-31 00:00:00,219499,2015-03-31 00:00:00,No longer recruiting
null,Phase 2b Clinical,C2B,metformin hydrochloride,6050,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,316,Metformin in tuberculosis,null,2021-02-20 12:00:00,null,null,325158,2018-11-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,530,The Evaluation of a Standard Treatment Regimen of Anti-Tuberculosis Drugs for Patients With MDR-TB,null,2018-08-20 12:00:00,2022-06-30 00:00:00,2022-06-30 00:00:00,228190,2016-04-30 00:00:00,Recruiting
null,Phase 2b Clinical,C2B,dolutegravir,59062,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,120,Safety and Efficacy of High Dose Rifampicin in Tuberculosis (TB)-HIV Co-infected Patients on Efavirenz- or Dolutegravir-based Antiretroviral Therapy,null,2021-09-28 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,384080,2019-04-30 00:00:00,Recruiting
null,Phase 2a Clinical,C2A,RUTI,57308,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,27,Safety of RUTI Vaccination in MDR-TB Patients,null,2021-04-02 00:00:00,2020-07-31 00:00:00,2020-07-31 00:00:00,256039,2019-01-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,84,"Evaluating the Safety, Tolerability and Pharmacokinetics of Bedaquiline and Delamanid, Alone and in Combination, For Drug-Resistant Pulmonary Tuberculosis",null,2019-01-30 00:00:00,2021-01-15 00:00:00,2021-01-15 00:00:00,243619,2016-08-31 00:00:00,No longer recruiting
null,Phase 2/Phase 3 Clinical,C23,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,630,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),null,2019-05-23 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,244304,2017-01-31 00:00:00,Recruiting
null,Phase 2 Clinical,C2,faropenem,4492,"Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,45,Trial of Faropenem and Cefadroxil (in Combination With Amoxicillin/Clavulanic Acid and Standard TB Drugs) in Patients With Pulmonary Tuberculosis: Measurement of Early Bactericidal Activity and Effects on Novel Biomarkers,null,2021-04-21 12:00:00,2019-04-30 00:00:00,2019-04-30 00:00:00,224111,2018-12-31 00:00:00,Not yet recruiting
null,Phase 2b Clinical,C2B,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,120,Safety and Efficacy of High Dose Rifampicin in Tuberculosis (TB)-HIV Co-infected Patients on Efavirenz- or Dolutegravir-based Antiretroviral Therapy,null,2021-09-28 00:00:00,2021-01-31 00:00:00,2021-01-31 00:00:00,384080,2019-04-30 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,bedaquiline,51310,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,72,"Evaluating the Pharmacokinetics, Safety, and Tolerability of Bedaquiline in HIV-Infected and HIV-Uninfected Infants, Children, and Adolescents With Multidrug-Resistant Tuberculosis",null,2019-12-08 12:00:00,2022-01-31 00:00:00,2022-01-31 00:00:00,272021,2017-08-18 00:00:00,Recruiting
null,Phase 3 Clinical,C3,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,"Efficacy and Tolerability of Delamanid, Linezolid, Pyrazinamide and Levofloxacin",null,2019-12-21 12:00:00,null,null,280651,2017-08-31 00:00:00,Terminated
null,Phase 2/Phase 3 Clinical,C23,ceftriaxone,44384,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,624,Empirical Treatment Against Cytomegalovirus and Tuberculosis in HIV-infected Infants With Severe Pneumonia,null,2022-07-02 00:00:00,2024-01-31 00:00:00,2024-01-31 00:00:00,377163,2020-01-01 00:00:00,Not yet recruiting
null,Phase 2/Phase 3 Clinical,C23,valganciclovir,25182,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,624,Empirical Treatment Against Cytomegalovirus and Tuberculosis in HIV-infected Infants With Severe Pneumonia,null,2022-07-02 00:00:00,2024-01-31 00:00:00,2024-01-31 00:00:00,377163,2020-01-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,750,Evaluating Newly Approved Drugs for Multidrug-resistant TB,null,2019-04-02 00:00:00,2021-04-30 00:00:00,2021-04-30 00:00:00,259506,2016-12-31 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,tenofovir disoproxil fumarate,14493,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,60,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",null,2020-03-25 12:00:00,2018-11-03 00:00:00,2018-11-03 00:00:00,329251,2018-01-18 00:00:00,Recruiting
null,Phase 4 Clinical,C4,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,140,"Multicenter, controlled clinical study of the safety, tolerability and efficacy of clofazimine in the treatment of drug-resistant tuberculosis",null,2012-03-22 12:00:00,2010-12-31 00:00:00,2010-12-31 00:00:00,328802,2009-12-01 00:00:00,No longer recruiting
null,Phase 2/Phase 3 Clinical,C23,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,630,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),null,2019-05-23 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,244304,2017-01-31 00:00:00,Recruiting
null,Phase 4 Clinical,C4,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,144,"A randomized, multicenter, controlled trial for clofazimine-containing protocol in the treatment of newly diagnosed multidrug-resistant tuberculosis",null,2015-03-23 12:00:00,2015-06-30 00:00:00,2015-06-30 00:00:00,365020,2012-12-01 00:00:00,No longer recruiting
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,165,Study on Tuberculosis Resistant to Treatment,null,2021-05-23 12:00:00,null,null,369747,2019-02-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,"clofazimine (oral, tuberculosis), Novartis",91861,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,102,Clofazimine in the Treatment of Pulmonary Mycobacterium Avium Complex (MAC),null,2019-08-01 12:00:00,2021-08-31 00:00:00,2021-08-31 00:00:00,279727,2017-04-11 00:00:00,Recruiting
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,165,Study on Tuberculosis Resistant to Treatment,null,2021-05-23 12:00:00,null,null,369747,2019-02-01 00:00:00,Not yet recruiting
null,Phase 2/Phase 3 Clinical,C23,linezolid,11036,Efficacy,Mycobacterium tuberculosis infection,221,N,54,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,null,2021-10-20 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,379769,2019-07-01 00:00:00,Not yet recruiting
null,Phase 2 Clinical,C2,zidovudine,44316,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,230,Rifampicin versus Rifabutin in HIV/AIDS Patients Combined With Tuberculosis,null,2020-08-28 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,334027,2018-04-15 00:00:00,Recruiting
null,Phase 3 Clinical,C3,ESAT-6CFP10,95442,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,1090,Clinical Study of Recombinant Mycobacterium Tuberculosis ESAT-6CFP10 Allergen,2018-03-31 00:00:00,2018-04-21 12:00:00,null,2018-03-31 00:00:00,247763,2015-12-31 00:00:00,Completed
null,Phase not specified,NS,clarithromycin,2829,Efficacy,Mycobacterium tuberculosis infection,221,N,null,The research of new regimen for multidrug-resistant tuberculosis treatment,null,2011-01-21 12:00:00,2010-12-31 00:00:00,2010-12-31 00:00:00,244777,2008-10-01 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,dolutegravir,59062,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,75,Impact of Once-Weekly Rifapentine and Isoniazid on the Steady State Pharmacokinetics of Dolutegravir and Darunavir Boosted With Cobicistat in Healthy Volunteers,null,2018-08-09 12:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,260814,2016-06-03 00:00:00,Recruiting
null,Phase 2 Clinical,C2,dolutegravir,59062,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,108,Standard Versus Double Dose Dolutegravir in Patients With HIV-associated Tuberculosis,null,2021-09-29 00:00:00,2020-12-31 00:00:00,2020-12-31 00:00:00,371202,2019-05-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,rifapentine,15102,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,11,"Doravirine, Rifapentine and Isoniazid Interaction",null,2021-07-05 12:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,374387,2019-04-30 00:00:00,Recruiting
null,Phase 1/Phase 2 Clinical,C12,emtricitabine,4728,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,60,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",null,2020-03-25 12:00:00,2018-11-03 00:00:00,2018-11-03 00:00:00,329251,2018-01-18 00:00:00,Recruiting
null,Phase 4 Clinical,C4,clarithromycin,2829,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,7,Drug Interaction Study Between Linezolid and Clarithromycin in Tuberculosis Patients,2012-11-30 00:00:00,2014-04-01 00:00:00,null,2012-11-30 00:00:00,182646,2011-12-31 00:00:00,Completed
null,Phase not specified,NS,"interferon gamma follow-on biologic, PHARMACLON LLC",81264,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,90,"Randomized, comparative, controlled, open-label clinical study of efficacy and safety of Ingaron (recombinant human interferon gamma) production of ""NPP"" FARMAKLON, Russia in the treatment of patients with pulmonary tuberculosis",null,2016-09-14 12:00:00,2014-07-28 00:00:00,2014-07-28 00:00:00,194177,2014-05-26 00:00:00,Status not specified
Asian Ancestry,Phase not specified,NS,lamivudine,3474,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Acquired Immunodeficiency Syndrome (AIDS) and Tuberculosis (TB) Co-Infection Treatment Strategies Study of China,null,2011-05-06 12:00:00,2013-06-30 00:00:00,2013-06-30 00:00:00,76946,2009-02-28 00:00:00,Recruiting
null,Phase 1 Clinical,C1,SQ-109,31010,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,10,Phase Ic Study of Safety and PK of SQ-109 300 mg Daily,2011-04-30 00:00:00,2013-03-21 12:00:00,null,2011-04-30 00:00:00,77682,2010-11-30 00:00:00,Completed
null,Phase 4 Clinical,C4,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,780,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV Infected Adults Being Treated for Tuberculosis,2010-07-31 00:00:00,2008-11-05 12:00:00,null,2010-07-31 00:00:00,10681,2006-08-31 00:00:00,Completed
null,Phase 3 Clinical,C3,efavirenz,10172,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,116,Safety and Efficacy of Two Once Daily Anti Retroviral Treatment Regimens Along With Anti-Tuberculosis Treatment,null,2008-11-28 00:00:00,2011-12-31 00:00:00,2011-12-31 00:00:00,10863,2006-06-30 00:00:00,Suspended
null,Phase 4 Clinical,C4,efavirenz,10172,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,5,A Study to Determine the Best Dose of Antivirals in Patients With Both TB and HIV,2008-03-01 00:00:00,2009-10-05 12:00:00,2008-03-31 00:00:00,2008-03-01 00:00:00,11177,2007-07-31 00:00:00,Terminated
null,Phase 2 Clinical,C2,Prevnar,4144,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,302,Safety and Immunogenicity Study of a Candidate Tuberculosis Vaccine in Healthy Infants,2012-03-31 00:00:00,2012-11-19 12:00:00,null,2012-03-31 00:00:00,65639,2010-07-31 00:00:00,Completed
null,Phase 1 Clinical,C1,AERAS-402,53975,Safety,Mycobacterium tuberculosis infection,221,Y,null,"A phase I study to determine the safety of AERAS-402 in healthy adults, all of whom have been previously vaccinated with the Bacille Calmette-Guerin (BCG) vaccine and a subset of whom have evidence of having been exposed to tuberculosis",2009-11-03 00:00:00,2011-02-06 12:00:00,null,2009-11-03 00:00:00,59617,2008-10-17 00:00:00,Completed
Asian Ancestry,Phase 2 Clinical,C2,delpazolid,76307,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,64,"A Phase II Clinical Study of LCB01-0371 to Evaluate the EBA, Safety and PK",null,2019-04-01 12:00:00,2018-12-31 00:00:00,2018-12-31 00:00:00,265899,2016-12-10 00:00:00,Recruiting
null,Phase 2 Clinical,C2,rifabutin,4229,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,140,EARNEST Rifabutin Pharmacokinetics (PK) Substudy,2014-01-31 00:00:00,2014-10-02 00:00:00,null,2014-01-31 00:00:00,90175,2012-05-03 00:00:00,Completed
null,Phase 2 Clinical,C2,"tenofovir disoproxil fumarate + emtricitabine + efavirenz, Gilead/BMS/Merck & Co",50038,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,30,Pharmacokinetics of Emtricitabine/Tenofovir + Efavirenz in HIV-Infected Patients With Tuberculosis,null,2011-02-05 12:00:00,2009-12-31 00:00:00,2009-12-31 00:00:00,10945,2008-11-30 00:00:00,Recruiting
null,Phase 2 Clinical,C2,pretomanid,13323,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,60,Evaluation of Early Bactericidal Activity in Pulmonary Tuberculosis,2010-05-31 00:00:00,2011-12-21 12:00:00,null,2010-05-31 00:00:00,59043,2009-08-31 00:00:00,Completed
null,Phase 2 Clinical,C2,"meningococcal C/CRM-197 conjugate vaccine, Chiron",3612,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,302,Safety and Immunogenicity Study of a Candidate Tuberculosis Vaccine in Healthy Infants,2012-03-31 00:00:00,2012-11-19 12:00:00,null,2012-03-31 00:00:00,65639,2010-07-31 00:00:00,Completed
null,Phase 2a Clinical,C2A,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,41,Linezolid to Treat Extensively-Drug Resistant Tuberculosis,2014-11-30 00:00:00,2010-10-31 00:00:00,null,2014-11-30 00:00:00,23143,2008-07-31 00:00:00,Completed
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,428,Linezolid Instead of Ethambutol in Treatment of Drug-susceptible Tuberculosis,null,2016-05-22 12:00:00,2016-06-30 00:00:00,2016-06-30 00:00:00,161831,2014-01-31 00:00:00,Recruiting
null,Phase 4 Clinical,C4,"rifampicin + isoniazid + piperine (fixed dose combination, tuberculosis), Cadila Pharmaceuticals",69440,Efficacy,Mycobacterium tuberculosis infection,221,N,144,Comparative Evaluation of the Effect of Risorine in Patients With Newly Diagnosed Sputum Smear Positive Pulmonary Tuberculosis,null,2013-06-01 12:00:00,null,null,118547,2011-02-10 00:00:00,Completed
