ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
1,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,rifabutin,4229,215,rifabutin,215,TBTC-23,Treatment of HIV-Related Tuberculosis Using a Rifabutin-Based Regimen,CDC-NCHSTP-2174; NCT00023361; TBTC STUDY 23; TBTC-23,Centers for Disease Control and Prevention,10653,"FEBRUARY , 28, 1999",Completed
2,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,nevirapine,3700,18,nevirapine; rifampicin,18,null,Nevirapine Drug Levels in HIV Positive Patients Also Receiving Rifampicin for Tuberculosis,CPR 004; NCT00617643,Makerere University,11184,"MAY      , 31, 2008",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,nevirapine,3700,47,efavirenz; lopinavir + ritonavir; nevirapine; rifabutin,47,null,Pharmacokinetics of Rifabutin Combined With Antiretroviral Therapy in Patients With TB/HIV Co-Infection in Vietnam,ANRS12150b; NCT00651066,French National Agency for Research on AIDS and Viral Hepatitis,11188,"JUNE     , 30, 2010",Completed
2+,Alanine transaminase; Bilirubin; C-reactive protein; Glucose; Hemoglobin; Leukocyte count; Serum potassium; Serum sodium; White blood cell,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,efavirenz,10172,240,prednisone,240,Pred-ART,"Preventing TB-IRIS in High-risk Patients: a Randomized, Placebo-controlled Trial of Prednisone",CIDRI_001; DOH-27-0813-4336; NCT01924286; PACTR201304000511413; Pred-ART; SP.2011.41304.074,University of Cape Town,150793,"AUGUST   , 30, 2013",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,pretomanid,13323,16,pretomanid,16,null,Food Effect Study on the Bioavailability and PK of PA-824 Tablets in Healthy Adult Subjects,CL-003; NCT01828827; PA-824 CL-003,TB Alliance,120522,"MARCH    , 31, 2007",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase 1/Phase 2 Clinical,C12,H4:IC31,48499,243,H4+IC31,243,null,"Phase I/II, Safety and Immunogenicity Study of AERAS-404 in BCG-Primed Infants",C-015-404; C-015-404/ IMPAACT P1113; NCT01861730; U01AI068632,Aeras Global TB Vaccine Foundation,134374,"JULY     , 01, 2013",Completed
2,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,lopinavir + ritonavir,14681,16,bedaquiline; lopinavir + ritonavir,16,null,TMC207-TiDP13-C110: Interaction Study With Lopinavir/Ritonavir in Healthy Volunteer,CR002545; NCT00828529; NCT00980291,Janssen Diagnostics BVBA,42128,"FEBRUARY , 28, 2009",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,lamivudine,3474,130,efavirenz; isoniazid; lamivudine; pyrazinamide; rifampicin; zidovudine,130,IPEC-EFV,Randomized Clinical Trial to Assess the Efficacy and Safety of Concomitant Use of Rifampicin and Efavirenz 600 X  800 mg,CAAE-0017.1.009.000-03; IPEC-EFV; NCT00533390,Fundacao Oswaldo Cruz (Fiocruz),11181,"JANUARY  , 31, 2007",Terminated
1,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,nevirapine,3700,16,TMC-207; nevirapine,16,null,TMC207-TiDP13-C117: Interaction Study in Human Immunodeficiency Virus-type 1 (HIV-1) Infected Patients With Nevirapine (NVP),CR015793; NCT00910806; NCT00980668; TMC207-TiDP13-C117,"Janssen Diagnostics BVBA, Johnson & Johnson",56959,"JUNE     , 30, 2009",Completed
2+,Hepatitis B large envelope protein; Hepatitis B virus external core antigen; T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,lopinavir + ritonavir,14681,2073,"efavirenz; isoniazid; lopinavir + ritonavir; tenofovir disoproxil fumarate + emtricitabine (fixed dose), Gilead Sciences",1107,TEMPRANO,Early Antiretroviral Treatment and/or Early Isoniazid Prophylaxis Against Tuberculosis in HIV-Infected Adults,ANRS 12136 TEMPRANO; NCT00495651; TEMPRANO,French National Agency for Research on AIDS and Viral Hepatitis,195741,"MARCH    , 31, 2008",Completed
1,Alanine transaminase; Aspartate aminotransferase; Cluster of differentiation 4; Hepatitis C virus RNA; Hepatitis C virus-RNA,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,ribavirin,5369,550,peg-interferon alpha-2a; ribavirin,550,null,"Antivirus Therapy for Population with HIV, HCV and TB Co-infection Clinical Trial",ChiCTR-TRC-00000407; ChiCTR-TRC-09000407,Guangzhou eighth People's Hospital,162528,"MAY      , 01, 2009",Recruiting
2,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,rifapentine,15102,15,moxifloxacin; moxifloxacin; rifapentine,15,null,Pharmacokinetic Issues of Moxifloxacin Plus Rifapentine,06-0050; NA_00007322; NCT00460759,National Institute of Allergy and Infectious Diseases,10943,"JUNE     , 30, 2007",Terminated
1+,Anti-Meningitis C antibodies; C-C motif chemokine 2; C-C motif chemokine 3; C-C motif chemokine 4; Cytokines; IgG; Interferon gamma; Interferon-alpha; Interleukin-1 alpha; Interleukin-1 beta; Interleukin-10; Interleukin-12; Interleukin-13; Interleukin-2; Interleukin-6,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,Prevnar 13,34281,28,BCG; Infanrix; Menitorix; NeisVac-C; Pentacel; Prevnar 13; Priorix; Rotarix,28,BAM,A Study of the Interaction Between BCG And MenC Immunization,2013-003488-71; BAM; NCT02002156; OVG-2013/04; UKCRN 15722,University of Oxford,162886,"JUNE     , 20, 2014",Completed
1+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,rifapentine,15102,216,ethambutol; isoniazid; moxifloxacin; pyrazinamide; pyridoxine; rifampin; rifapentine,121,null,Rifapentine Plus Moxifloxacin for Treatment of Pulmonary Tuberculosis,06-0018; NCT00728507,Johns Hopkins University,23035,"NOVEMBER , 30, 2009",Terminated
1,Blood pressure; Body temperature; Cytokines; Heart rate; Interferon gamma; Respiratory frequency,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,AEC/BC02,81363,135,AEC/BC02,135,null,A Phase I Study of the Recombinant Mycobacterium Tuberculosis Vaccine Freeze-dried,AEC/BCO2; LTAO; LTAO-AEC/BCO2-Ⅰ-HEALTHY; NCT03026972,Anhui Zhifei Longcom Biopharmaceutical Co Ltd,285854,"APRIL    , 16, 2018",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,rifapentine,15102,1148,isoniazid; isoniazid; rifampin; rifapentine,1148,null,Tuberculosis Prevention for HIV Infected Adults,1R01AI48526-01A1; 5RO1AI048526-02; NCT00057122,National Institute of Allergy and Infectious Diseases,8790,"SEPTEMBER, 30, 2002",Completed
2,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,AEC/BC02,81363,175,AEC/BC02; BC02,175,null,Clinical study of freeze - dried recombinant tuberculosis vaccine (AEC/BC02),201601; CTR20150383,Chongqing Zhifei Biological Products Co Ltd,291253,null,Not yet recruiting
1+,Interferon gamma; Total body mass,Mycobacterium tuberculosis infection,null,Phase 2/Phase 3 Clinical,C23,rifapentine,15102,2927,isoniazid; pyridoxine; rifapentine,2927,CORTIS,The Correlate of Risk Targeted Intervention Study,CORTIS; CORTIS-01; NCT02735590,University of Cape Town,258043,"SEPTEMBER, 20, 2016",No longer recruiting
4,Alanine transaminase; Aspartate aminotransferase; T-Helper Lymphocytes; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,rifapentine,15102,500,isoniazid; isoniazid; methadone; naltrexone; rifapentine,500,HARAPAN II,"Addiction, HIV and Tuberculosis in Malaysian Criminal Justice Settings",1R01DA041271; 2000020053; 33974; HARAPAN II; MECID.NO:201696-4220; NCT03089983; NMRR-17-19-33974,"National Institutes of Health, Yale University",294801,"AUGUST   , 21, 2017",Recruiting
1+,Alanine transaminase; Arylacetamide deacetylase; Bilirubin; Blood cells; Creatinine; Nuclear receptor subfamily 1 group I member 2; Nuclear receptor subfamily 1 group I member 3; Solute carrier organic anion transporter family member 1B1,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampin,Phase 2 Clinical,C2,rifapentine,15102,153,ethambutol; isoniazid; pyrazinamide; rifapentine,153,null,Study of Daily Rifapentine for Pulmonary Tuberculosis,3524; NA_00019095; NCT00814671,Johns Hopkins University,39550,"APRIL    , 30, 2010",Completed
2+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,levofloxacin,3492,6,amikacin; amoxicillin-clavulanate; bedaquiline; clofazimine; cycloserine; enviomycin; ethambutol; ethionamide; fluoroquinolone therapy; kanamycin; levofloxacin; linezolid; para-aminosalicylic acid; pyrazinamide; streptomycin,6,null,An Exploratory Study of TMC-207 in Japanese Participants with Pulmonary Multi-Drug Resistant Tuberculosis (MDR-TB),CR105158; JapicCTI-163116; NCT02365623; TMC207TBC2001,Janssen Pharmaceutical KK,222400,"FEBRUARY , 18, 2015",Completed
1+,Human immunodeficiency virus RNA; T-cell surface glycoprotein CD4,Mycobacterium tuberculosis infection,efavirenz; lamivudine; tenofovir disoproxil fumarate,Phase 3 Clinical,C3,lamivudine,3474,460,lamivudine; raltegravir; rifampin; tenofovir disoproxil fumarate,460,REFLATE TB2,Raltegravir Versus Efavirenz in Naive HIV-1-infected Patients Receiving Rifampin for Active Tuberculosis,ANRS 12300 REFLATE TB2; NCT02273765; REFLATE TB2,INSERM,214156,"SEPTEMBER, 30, 2015",Recruiting
2,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,rifapentine,15102,500,isoniazid; isoniazid; rifapentine,500,null,"A 9-Month Isoniazid versus 3-Month Isoniazid plus Rifapentine for Treatment of Tuberculosis Infection in Rheumatic Patients: a Randomized, Controlled Trial",ChiCTR1800018242,Peking Union Medical College Hospital,352748,"SEPTEMBER, 01, 2017",Not yet recruiting
1+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; pyridoxine; rifampin,Phase 3 Clinical,C3,moxifloxacin,12978,60,ethambutol; isoniazid; moxifloxacin; pyrazinamide; pyridoxine; rifampin; rifapentine,60,S31PK/PD,Pharmacokinetic and Pharmacodynamic Study of High-Dose Rifapentine and Moxifloxacin for Treatment of Tuberculosis,CDC-NCHHSTP-6719; NCT02563327; S31PK/PD,Centers for Disease Control and Prevention,242269,"MAY      , 30, 2016",Recruiting
2+,QT interval,Mycobacterium tuberculosis infection,pryrazinamide,Phase 3 Clinical,C3,levofloxacin,3492,750,Lamprene; bedaquiline; delamanid; levofloxacin; linezolid; moxifloxacin; pryrazinamide,750,endTB,Evaluating Newly Approved Drugs for Multidrug-resistant TB,MSF ERB-1555; NCT02754765; endTB,Médecins Sans Frontières France,259506,"DECEMBER , 31, 2016",Recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 2b Clinical,C2B,macozinone,90085,192,PBTZ-169,192,null,"International, multicenter, double-blind, placebo-controlled, randomized trial to evaluate the efficacy, safety and pharmacokinetics of PBTZ-169 when used in combination therapy in patients with tuberculosis of respiratory organs with bacterial excretion and drug resistance",PBTZ169-A15-C2b-1,Nearmedic Plus,316145,"AUGUST   , 17, 2017",Status not specified
2+,QT interval,Mycobacterium tuberculosis infection,WHO regimen therapy,Phase 3 Clinical,C3,levofloxacin,3492,null,Deltyba; Lamprene; Levaquin; Sirturo; Zyvox,null,DRAMATIC,"Efficacy and Tolerability of Bedaquiline, Delamanid, Levofloxacin, Linezolid, and Clofazimine for Treatment of Patients With MDR-TB",DRAMATIC; H38212; NCT03828201,Boston University,368916,"JANUARY  , 31, 2020",Terminated
2+,null,Mycobacterium tuberculosis infection,ethambutol; rifampicin,Phase 1/Phase 2 Clinical,C12,levofloxacin,3492,120,ethambutol; isoniazid; levofloxacin; pyrazinamide; rifampicin,120,TBM-KIDS,Optimizing Treatment to Improve TBM Outcomes in Children,CTRI/2017/03/008004; IRB00051196; NCT02958709; TBM-KIDS,Johns Hopkins University,278847,"FEBRUARY , 22, 2017",Recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 3 Clinical,C3,bedaquiline,51310,109,bedaquiline; bedaquiline; linezolid; pretomanid,109,null,A Phase III Study Assessing the Safety and Efficacy of Bedaquiline Plus PA-824 Plus Linezolid in Subjects With Drug-Resistant Pulmonary Tuberculosis,NCT02333799; NIX-TB-(B-L-PA),TB Alliance,219499,"MARCH    , 31, 2015",No longer recruiting
2+,null,Mycobacterium tuberculosis infection,null,Phase 4 Clinical,C4,imipenem + cilastatin,44406,448,amikacin; amoxicillin + clavulanate; azithromycin; bedaquiline; capreomycin; clarithromycin; clofazimine; cycloserine; delaminid; ethambutol; ethionamide; gatifloxacin; imipenem/cilastatin; isoniazid; kanamycin; levofloxacin; linezolid; meropenem; moxifloxacin; ofloxacin; para-aminosalicylic acid; pretomanid; prothionamide; pyrazinamide; rifabutin; rifampicin; streptomycin; sutezolid; terizidone; thioacetazone; whole genome sequencing,448,InDEX,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,CAP 020; InDEX; NCT03237182,Centre for the AIDS Program of Research in South Africa,307654,"JUNE     , 14, 2017",Recruiting
1+,Cytokines,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 1 Clinical,C1,moxifloxacin,12978,75,ethambutol; isoniazid; moxifloxacin; pyrazinamide; rifampicin,75,null,A Comparative study of different treatment regimes for brain tuberculosis,CTRI/2019/05/019222,Department of Science & Technology,382387,"MAY      , 27, 2019",Not yet recruiting
5,null,Mycobacterium tuberculosis infection,null,Phase not specified,NS,rifabutin,4229,150,capreomycin; isoniazid; moxifloxacin; rifabutin; rifampicin,150,BBA,Brief Bactericidal Activity of Anti-Tuberculosis Drugs,BBA; CDC-NCHHSTP-6435; NCT02236078,Centers for Disease Control and Prevention,210083,"NOVEMBER , 30, 2015",Recruiting
2+,QT interval,Mycobacterium tuberculosis infection,WHO regimen therapy,Phase 3 Clinical,C3,delamanid,16545,null,Deltyba; Lamprene; Levaquin; Sirturo; Zyvox,null,DRAMATIC,"Efficacy and Tolerability of Bedaquiline, Delamanid, Levofloxacin, Linezolid, and Clofazimine for Treatment of Patients With MDR-TB",DRAMATIC; H38212; NCT03828201,Boston University,368916,"JANUARY  , 31, 2020",Terminated
2+,null,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,bedaquiline,51310,6,amikacin; amoxicillin-clavulanate; bedaquiline; clofazimine; cycloserine; enviomycin; ethambutol; ethionamide; fluoroquinolone therapy; kanamycin; levofloxacin; linezolid; para-aminosalicylic acid; pyrazinamide; streptomycin,6,null,An Exploratory Study of TMC-207 in Japanese Participants with Pulmonary Multi-Drug Resistant Tuberculosis (MDR-TB),CR105158; JapicCTI-163116; NCT02365623; TMC207TBC2001,Janssen Pharmaceutical KK,222400,"FEBRUARY , 18, 2015",Completed
1,Blood pressure; Body temperature; Heart rate; Hydrocortisone; Partial Thromboplastin Time; Prothrombin time; Total body mass; Visual acuity,Mycobacterium tuberculosis infection,null,Phase 2 Clinical,C2,delamanid,16545,213,delamanid,213,null,"A Phase II, Multicenter, Uncontrolled, Open-label Trial to Evaluate Safety, Tolerability, and Efficacy of Orally Administered OPC-67683",242-07-208; EudraCT 2008-005107-26; NCT02573350,Otsuka Pharmaceutical Development and Commercialization Inc,242789,"MARCH    , 31, 2009",Completed
1+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin; streptomycin,Phase 4 Clinical,C4,rifabutin,4229,864,ethambutol; isoniazid aminosalicylate; moxifloxacin; pyrazinamide; rifabutin,80,null,Research on New Regimens for Retreatment Pulmonary Tuberculosis,2013ZX10003009; NCT02331823,Shanghai Pulmonary Hospital,220243,"JUNE     , 30, 2013",Recruiting
2,null,Mycobacterium tuberculosis infection,null,Phase 2/Phase 3 Clinical,C23,SQ-109,31010,170,SQ-109; chemotherapy,140,null,"A phase IIb/III, international, multicenter, prospective, randomized, double-blind, placebo-controlled study to evaluate the efficacy and tolerability of chemotherapy regimens, including drug SQ-109 in patients with pulmonary multidrug-resistant mycobacterium tuberculosis",MOSQ-109,Infectex,168785,"JUNE     , 27, 2012",Completed
3,null,Mycobacterium tuberculosis infection,isoniazid; rifampin,Phase 2a Clinical,C2A,bedaquiline,51310,75,TMC-207,75,null,TMC207-C202: Study to Evaluate Bactericidal Activity of Multiple Oral Doses of TMC207 in Subjects With Sputum-Smear Positive Tuberculosis,CR002725; NCT00523926; TMC207-C202,Janssen R&D (Ireland),9315,"MAY      , 31, 2005",Completed
1+,QT interval,Mycobacterium tuberculosis infection,null,Phase 2/Phase 3 Clinical,C23,linezolid,11036,630,Lamprene; bedaquiline; linezolid; moxifloxacin; pretomanid,630,TB-PRACTECAL,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),1541; NCT02589782; TB-PRACTECAL,Medecins Sans Frontieres,244304,"JANUARY  , 31, 2017",Recruiting
2,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,levofloxacin,3492,44,isoniazid; levofloxacin; pyridoxine,44,null,"A Pilot Study of Methodology to Rapidly Evaluate Drugs for Bactericidal Activity, Tolerance and Pharmacokinetics in the Treatment of Pulmonary Tuberculosis Using Isoniazid and Levofloxacin",DATRI 008; NCT00000778,National Institute of Allergy and Infectious Diseases,8780,"NOVEMBER , 01, 1999",Completed
1,null,Mycobacterium tuberculosis infection,null,Phase 1 Clinical,C1,linezolid,11036,31,linezolid,31,LINEZOLIDE,Pharmacokinetic and Therapeutic Adaptation of Linezolid in the Treatment of Multi-Resistant Tuberculosis,LINEZOLIDE; LINEZOLIDE; NCT02778828,Groupe Hospitalier Paris Saint-Joseph,261481,"NOVEMBER , 04, 2015",Completed
1+,Human immunodeficiency virus RNA,Mycobacterium tuberculosis infection,null,Phase 1/Phase 2 Clinical,C12,tenofovir disoproxil fumarate,14493,60,dolutegravir; emtricitabine; isoniazid; rifapentine; tenofovir disoproxil fumarate,60,IMPAACT4TB,"Safety, Tolerability DDI Short Course Treatment of LTBI Infection With High-dose Rifapentine Isoniazid in HIV+ Patients",3HP DTG AUR1-6-212 IMPAACT4TB; IMPAACT4TB; NCT03435146,Aurum Institute,329251,"JANUARY  , 18, 2018",Recruiting
1+,null,Mycobacterium tuberculosis infection,ethambutol; isoniazid; pyrazinamide; rifampicin,Phase 2/Phase 3 Clinical,C23,bedaquiline,51310,900,bedaquiline; clofazimine; ethambutol; isoniazid; levofloxacin; linezolid; pyrazinamide; rifampicin; rifapentine,900,TRUNCATE-TB,A 2 Month Regimens Using Novel Combinations to Augment Treatment Effectiveness for Drug-Sensitive Tuberculosis,2016-CT0376; NCT03474198; PHRR170327-001522; TRUNCATE-TB; TRUNCATE-TB,"Syneos Health Inc, University College London",333435,"MARCH    , 21, 2018",Recruiting
1,null,Mycobacterium tuberculosis infection,null,Phase 1/Phase 2 Clinical,C12,rifapentine,15102,72,isoniazid; rifapentine,72,null,Tuberculosis Clinical Trials Consortium Study 35,6993; NCT03730181,Centers for Disease Control and Prevention,359122,"SEPTEMBER, 30, 2019",Not yet recruiting
